CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PES,RSP,FXM,PT_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1398,1,25,48,5,6,2,6,94,0,3,67,4,0,0,0,0,260,0,0,260,590
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1399,1,21,42,6,8,1,1,119,3,4,88,4,1,1,0,0,299,0,10,309,690
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1400,2,23,45,13,7,7,7,78,0,2,130,2,0,0,0,2,316,0,0,316,789
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1401,2,53,35,14,8,1,3,177,1,3,195,3,2,0,0,3,498,0,5,503,888
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1402,2,22,27,10,13,0,4,154,0,3,158,3,1,0,0,0,395,0,6,401,777
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1403,2,10,33,6,7,2,5,103,1,1,88,1,1,0,0,0,258,0,1,259,545
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1404,2,48,92,10,5,8,12,117,0,3,188,0,1,1,1,1,487,0,7,494,1022
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1405,2,25,47,3,7,2,10,107,6,1,305,0,4,0,0,0,517,0,7,524,880
,16,MICHOACAN,9,LOS REYES DE SALGADO,63,PAJACUARAN,1406,2,30,21,5,7,0,4,92,2,4,148,0,0,0,0,0,313,1,4,318,524
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1684,4,318,114,39,51,57,116,322,60,17,18,6,18,3,1,5,1145,1,33,1179,2394
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1685,3,140,46,37,49,37,105,226,48,21,6,5,3,1,0,2,726,0,35,761,1700
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1686,3,128,23,47,46,26,68,192,49,47,8,16,3,2,0,4,659,0,40,699,1683
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1687,4,216,66,74,49,49,150,253,31,185,15,10,6,2,0,5,1111,2,59,1172,2788
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1688,2,141,47,30,32,27,58,131,20,22,14,4,5,1,1,0,533,1,36,570,1279
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1689,2,80,39,22,19,26,46,126,22,8,9,4,8,0,1,0,410,1,12,423,887
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1690,2,95,31,28,12,18,59,107,15,10,13,5,8,1,1,1,404,0,18,422,904
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1691,3,221,82,63,44,37,107,270,23,16,16,10,15,1,4,0,909,2,25,936,1810
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1692,3,131,55,54,40,25,95,200,31,11,13,12,10,2,0,1,680,0,31,711,1535
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1693,2,107,41,45,17,26,43,129,13,6,8,1,8,1,0,0,445,0,16,461,901
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1694,2,103,63,51,11,17,59,124,5,5,0,3,8,0,0,0,449,0,19,468,1094
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1695,3,219,126,79,26,40,75,317,25,11,8,10,20,1,1,1,959,0,30,989,939
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1696,2,110,37,34,22,25,57,109,11,4,7,7,14,0,2,0,439,0,19,458,841
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1697,2,155,80,24,20,14,63,126,17,11,7,6,13,1,0,0,537,0,15,552,1028
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1698,4,316,69,77,52,77,151,378,76,18,26,7,16,2,1,0,1266,0,45,1311,2658
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1699,3,126,27,54,41,44,74,141,25,0,10,3,8,3,0,5,561,0,57,618,1599
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1700,3,236,53,43,34,51,82,282,23,3,7,5,6,1,0,0,826,0,29,855,1637
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1701,2,156,48,13,27,27,68,157,25,8,3,3,3,0,0,1,539,0,17,556,1306
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1702,2,122,51,37,27,26,51,138,20,14,5,5,11,1,1,2,511,0,10,521,1056
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1703,2,111,58,50,35,17,57,222,20,6,8,5,11,1,0,2,603,0,10,613,1271
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1704,3,159,42,49,58,34,68,225,29,23,9,18,5,3,1,3,726,2,37,765,1808
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1705,6,368,123,101,79,86,198,553,79,32,23,34,14,4,3,0,1697,11,52,1760,4458
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1706,3,146,34,63,39,35,64,168,25,0,6,5,8,0,1,3,597,0,42,639,1714
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1707,2,16,41,130,30,22,31,266,55,37,1,6,6,1,0,3,645,0,28,673,1069
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1708,2,21,103,113,44,26,57,279,82,13,6,3,2,1,0,1,751,0,24,775,1235
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1709,3,4,5,42,13,16,22,26,33,1,0,2,0,0,1,1,166,0,7,173,1905
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1710,4,46,149,68,42,11,117,519,399,28,6,8,3,0,0,3,1399,0,44,1443,2458
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1711,4,103,104,96,65,29,149,369,160,10,5,9,2,2,1,2,1106,0,58,1164,1977
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1712,3,140,45,53,228,52,97,274,129,12,7,15,11,0,1,0,1064,0,74,1138,2223
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1713,2,19,31,37,30,21,44,372,33,5,6,10,1,0,0,1,610,0,20,630,1432
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1714,3,95,56,37,27,88,25,296,37,7,3,2,4,0,0,3,680,0,26,706,1344
,16,MICHOACAN,9,LOS REYES DE SALGADO,76,LOS REYES,1715,2,84,34,41,25,25,58,113,15,18,4,0,2,1,0,1,421,0,14,435,1279
